session,touch,time,data,time_sec,touch_type
10,5,31,0.0,5.499999999999999,Other interaction
10,5,32,0.0,5.833333333333333,Other interaction
10,5,33,0.0,6.166666666666667,Other interaction
10,5,34,0.0,6.499999999999999,Other interaction
10,5,35,0.0,6.833333333333333,Other interaction
10,5,36,0.0,7.166666666666667,Other interaction
10,5,37,0.0,7.499999999999999,Other interaction
10,5,38,0.0,7.833333333333333,Other interaction
10,5,39,0.0,8.166666666666666,Other interaction
10,5,40,0.0,8.499999999999998,Other interaction
10,5,41,0.0,8.833333333333332,Other interaction
10,5,42,0.0,9.166666666666666,Other interaction
10,5,43,0.0,9.499999999999998,Other interaction
10,5,44,0.0,9.833333333333332,Other interaction
11,0,0,0.0,-4.833333333333333,Passing
11,0,1,0.0,-4.5,Passing
11,0,2,0.0,-4.166666666666666,Passing
11,0,3,0.0,-3.8333333333333335,Passing
11,0,4,0.0,-3.5000000000000004,Passing
11,0,5,0.0,-3.166666666666667,Passing
11,0,6,0.0,-2.8333333333333335,Passing
11,0,7,0.0,-2.5000000000000004,Passing
11,0,8,0.0,-2.166666666666667,Passing
11,0,9,0.0,-1.8333333333333333,Passing
11,0,10,0.0,-1.5000000000000002,Passing
11,0,11,0.0,-1.1666666666666667,Passing
11,0,12,0.0,-0.8333333333333334,Passing
11,0,13,0.0,-0.5000000000000003,Passing
11,0,14,0.0,-0.16666666666666727,Passing
11,0,15,0.0,0.16666666666666666,Passing
11,0,16,0.0,0.49999999999999967,Passing
11,0,17,0.0,0.8333333333333327,Passing
11,0,18,0.0,1.1666666666666667,Passing
11,0,19,0.0,1.4999999999999998,Passing
11,0,20,0.0,1.8333333333333328,Passing
11,0,21,0.0,2.1666666666666665,Passing
11,0,22,0.0,2.4999999999999996,Passing
11,0,23,0.0,2.8333333333333326,Passing
11,0,24,0.0,3.1666666666666665,Passing
11,0,25,0.0,3.4999999999999987,Passing
11,0,26,0.0,3.8333333333333326,Passing
11,0,27,0.0,4.166666666666667,Passing
11,0,28,0.0,4.499999999999999,Passing
11,0,29,0.0,4.833333333333333,Passing
11,0,30,0.0,5.166666666666667,Passing
11,0,31,0.0,5.499999999999999,Passing
11,0,32,0.0,5.833333333333333,Passing
11,0,33,0.0,6.166666666666667,Passing
11,0,34,0.0,6.499999999999999,Passing
11,0,35,0.0,6.833333333333333,Passing
11,0,36,0.0,7.166666666666667,Passing
11,0,37,0.0,7.499999999999999,Passing
11,0,38,0.0,7.833333333333333,Passing
11,0,39,0.0,8.166666666666666,Passing
11,0,40,0.0,8.499999999999998,Passing
11,0,41,0.0,8.833333333333332,Passing
11,0,42,0.0,9.166666666666666,Passing
11,0,43,0.0,9.499999999999998,Passing
11,0,44,0.0,9.833333333333332,Passing
11,1,0,0.0,-4.833333333333333,Snout-to-snout contact
11,1,1,0.0,-4.5,Snout-to-snout contact
11,1,2,0.0,-4.166666666666666,Snout-to-snout contact
11,1,3,0.0,-3.8333333333333335,Snout-to-snout contact
11,1,4,0.0,-3.5000000000000004,Snout-to-snout contact
11,1,5,0.0,-3.166666666666667,Snout-to-snout contact
11,1,6,0.0,-2.8333333333333335,Snout-to-snout contact
11,1,7,0.0,-2.5000000000000004,Snout-to-snout contact
11,1,8,0.0,-2.166666666666667,Snout-to-snout contact
11,1,9,0.0,-1.8333333333333333,Snout-to-snout contact
11,1,10,0.0,-1.5000000000000002,Snout-to-snout contact
11,1,11,0.0,-1.1666666666666667,Snout-to-snout contact
11,1,12,0.0,-0.8333333333333334,Snout-to-snout contact
11,1,13,0.0,-0.5000000000000003,Snout-to-snout contact
11,1,14,0.0,-0.16666666666666727,Snout-to-snout contact
11,1,15,0.0,0.16666666666666666,Snout-to-snout contact
11,1,16,0.0,0.49999999999999967,Snout-to-snout contact
11,1,17,0.0,0.8333333333333327,Snout-to-snout contact
11,1,18,0.0,1.1666666666666667,Snout-to-snout contact
11,1,19,0.0,1.4999999999999998,Snout-to-snout contact
11,1,20,0.0,1.8333333333333328,Snout-to-snout contact
11,1,21,0.0,2.1666666666666665,Snout-to-snout contact
11,1,22,0.0,2.4999999999999996,Snout-to-snout contact
11,1,23,0.0,2.8333333333333326,Snout-to-snout contact
11,1,24,0.0,3.1666666666666665,Snout-to-snout contact
11,1,25,0.0,3.4999999999999987,Snout-to-snout contact
11,1,26,0.0,3.8333333333333326,Snout-to-snout contact
11,1,27,0.0,4.166666666666667,Snout-to-snout contact
11,1,28,0.0,4.499999999999999,Snout-to-snout contact
11,1,29,0.0,4.833333333333333,Snout-to-snout contact
11,1,30,0.0,5.166666666666667,Snout-to-snout contact
11,1,31,0.0,5.499999999999999,Snout-to-snout contact
11,1,32,0.0,5.833333333333333,Snout-to-snout contact
11,1,33,0.0,6.166666666666667,Snout-to-snout contact
11,1,34,0.0,6.499999999999999,Snout-to-snout contact
11,1,35,0.0,6.833333333333333,Snout-to-snout contact
11,1,36,0.0,7.166666666666667,Snout-to-snout contact
11,1,37,0.0,7.499999999999999,Snout-to-snout contact
11,1,38,0.0,7.833333333333333,Snout-to-snout contact
11,1,39,0.0,8.166666666666666,Snout-to-snout contact
11,1,40,0.0,8.499999999999998,Snout-to-snout contact
11,1,41,0.0,8.833333333333332,Snout-to-snout contact
11,1,42,0.0,9.166666666666666,Snout-to-snout contact
11,1,43,0.0,9.499999999999998,Snout-to-snout contact
11,1,44,0.0,9.833333333333332,Snout-to-snout contact
11,2,0,0.0,-4.833333333333333,Body-to-body contact
11,2,1,0.0,-4.5,Body-to-body contact
11,2,2,0.0,-4.166666666666666,Body-to-body contact
11,2,3,0.0,-3.8333333333333335,Body-to-body contact
11,2,4,0.0,-3.5000000000000004,Body-to-body contact
11,2,5,0.0,-3.166666666666667,Body-to-body contact
11,2,6,0.0,-2.8333333333333335,Body-to-body contact
11,2,7,0.0,-2.5000000000000004,Body-to-body contact
11,2,8,0.0,-2.166666666666667,Body-to-body contact
11,2,9,0.0,-1.8333333333333333,Body-to-body contact
11,2,10,0.0,-1.5000000000000002,Body-to-body contact
11,2,11,0.0,-1.1666666666666667,Body-to-body contact
11,2,12,0.0,-0.8333333333333334,Body-to-body contact
11,2,13,0.0,-0.5000000000000003,Body-to-body contact
11,2,14,0.0,-0.16666666666666727,Body-to-body contact
11,2,15,0.0,0.16666666666666666,Body-to-body contact
11,2,16,0.0,0.49999999999999967,Body-to-body contact
11,2,17,0.0,0.8333333333333327,Body-to-body contact
11,2,18,0.0,1.1666666666666667,Body-to-body contact
11,2,19,0.0,1.4999999999999998,Body-to-body contact
11,2,20,0.0,1.8333333333333328,Body-to-body contact
11,2,21,0.0,2.1666666666666665,Body-to-body contact
11,2,22,0.0,2.4999999999999996,Body-to-body contact
11,2,23,0.0,2.8333333333333326,Body-to-body contact
11,2,24,0.0,3.1666666666666665,Body-to-body contact
11,2,25,0.0,3.4999999999999987,Body-to-body contact
11,2,26,0.0,3.8333333333333326,Body-to-body contact
11,2,27,0.0,4.166666666666667,Body-to-body contact
11,2,28,0.0,4.499999999999999,Body-to-body contact
11,2,29,0.0,4.833333333333333,Body-to-body contact
11,2,30,0.0,5.166666666666667,Body-to-body contact
11,2,31,0.0,5.499999999999999,Body-to-body contact
11,2,32,0.0,5.833333333333333,Body-to-body contact
11,2,33,0.0,6.166666666666667,Body-to-body contact
11,2,34,0.0,6.499999999999999,Body-to-body contact
11,2,35,0.0,6.833333333333333,Body-to-body contact
11,2,36,0.0,7.166666666666667,Body-to-body contact
11,2,37,0.0,7.499999999999999,Body-to-body contact
11,2,38,0.0,7.833333333333333,Body-to-body contact
11,2,39,0.0,8.166666666666666,Body-to-body contact
11,2,40,0.0,8.499999999999998,Body-to-body contact
11,2,41,0.0,8.833333333333332,Body-to-body contact
11,2,42,0.0,9.166666666666666,Body-to-body contact
11,2,43,0.0,9.499999999999998,Body-to-body contact
11,2,44,0.0,9.833333333333332,Body-to-body contact
11,3,0,0.0,-4.833333333333333,Snout-to-body contact
11,3,1,0.0,-4.5,Snout-to-body contact
11,3,2,0.0,-4.166666666666666,Snout-to-body contact
11,3,3,0.0,-3.8333333333333335,Snout-to-body contact
11,3,4,0.0,-3.5000000000000004,Snout-to-body contact
11,3,5,0.0,-3.166666666666667,Snout-to-body contact
11,3,6,0.0,-2.8333333333333335,Snout-to-body contact
11,3,7,0.0,-2.5000000000000004,Snout-to-body contact
11,3,8,0.0,-2.166666666666667,Snout-to-body contact
11,3,9,0.0,-1.8333333333333333,Snout-to-body contact
11,3,10,0.0,-1.5000000000000002,Snout-to-body contact
11,3,11,0.0,-1.1666666666666667,Snout-to-body contact
11,3,12,0.0,-0.8333333333333334,Snout-to-body contact
11,3,13,0.0,-0.5000000000000003,Snout-to-body contact
11,3,14,0.0,-0.16666666666666727,Snout-to-body contact
11,3,15,0.0,0.16666666666666666,Snout-to-body contact
11,3,16,0.0,0.49999999999999967,Snout-to-body contact
11,3,17,0.0,0.8333333333333327,Snout-to-body contact
11,3,18,0.0,1.1666666666666667,Snout-to-body contact
11,3,19,0.0,1.4999999999999998,Snout-to-body contact
11,3,20,0.0,1.8333333333333328,Snout-to-body contact
11,3,21,0.0,2.1666666666666665,Snout-to-body contact
11,3,22,0.0,2.4999999999999996,Snout-to-body contact
11,3,23,0.0,2.8333333333333326,Snout-to-body contact
11,3,24,0.0,3.1666666666666665,Snout-to-body contact
11,3,25,0.0,3.4999999999999987,Snout-to-body contact
11,3,26,0.0,3.8333333333333326,Snout-to-body contact
11,3,27,0.0,4.166666666666667,Snout-to-body contact
11,3,28,0.0,4.499999999999999,Snout-to-body contact
11,3,29,0.0,4.833333333333333,Snout-to-body contact
11,3,30,0.0,5.166666666666667,Snout-to-body contact
11,3,31,0.0,5.499999999999999,Snout-to-body contact
11,3,32,0.0,5.833333333333333,Snout-to-body contact
11,3,33,0.0,6.166666666666667,Snout-to-body contact
11,3,34,0.0,6.499999999999999,Snout-to-body contact
11,3,35,0.0,6.833333333333333,Snout-to-body contact
11,3,36,0.0,7.166666666666667,Snout-to-body contact
11,3,37,0.0,7.499999999999999,Snout-to-body contact
11,3,38,0.0,7.833333333333333,Snout-to-body contact
11,3,39,0.0,8.166666666666666,Snout-to-body contact
11,3,40,0.0,8.499999999999998,Snout-to-body contact
11,3,41,0.0,8.833333333333332,Snout-to-body contact
11,3,42,0.0,9.166666666666666,Snout-to-body contact
11,3,43,0.0,9.499999999999998,Snout-to-body contact
11,3,44,0.0,9.833333333333332,Snout-to-body contact
11,4,0,0.0,-4.833333333333333,Anogenital sniffing
11,4,1,0.0,-4.5,Anogenital sniffing
11,4,2,0.0,-4.166666666666666,Anogenital sniffing
11,4,3,0.0,-3.8333333333333335,Anogenital sniffing
11,4,4,0.0,-3.5000000000000004,Anogenital sniffing
11,4,5,0.0,-3.166666666666667,Anogenital sniffing
11,4,6,0.0,-2.8333333333333335,Anogenital sniffing
11,4,7,0.0,-2.5000000000000004,Anogenital sniffing
11,4,8,0.0,-2.166666666666667,Anogenital sniffing
11,4,9,0.0,-1.8333333333333333,Anogenital sniffing
11,4,10,0.0,-1.5000000000000002,Anogenital sniffing
11,4,11,0.0,-1.1666666666666667,Anogenital sniffing
11,4,12,0.0,-0.8333333333333334,Anogenital sniffing
11,4,13,0.0,-0.5000000000000003,Anogenital sniffing
11,4,14,0.0,-0.16666666666666727,Anogenital sniffing
11,4,15,0.0,0.16666666666666666,Anogenital sniffing
11,4,16,0.0,0.49999999999999967,Anogenital sniffing
11,4,17,0.0,0.8333333333333327,Anogenital sniffing
11,4,18,0.0,1.1666666666666667,Anogenital sniffing
11,4,19,0.0,1.4999999999999998,Anogenital sniffing
11,4,20,0.0,1.8333333333333328,Anogenital sniffing
11,4,21,0.0,2.1666666666666665,Anogenital sniffing
11,4,22,0.0,2.4999999999999996,Anogenital sniffing
11,4,23,0.0,2.8333333333333326,Anogenital sniffing
11,4,24,0.0,3.1666666666666665,Anogenital sniffing
11,4,25,0.0,3.4999999999999987,Anogenital sniffing
11,4,26,0.0,3.8333333333333326,Anogenital sniffing
11,4,27,0.0,4.166666666666667,Anogenital sniffing
11,4,28,0.0,4.499999999999999,Anogenital sniffing
11,4,29,0.0,4.833333333333333,Anogenital sniffing
11,4,30,0.0,5.166666666666667,Anogenital sniffing
11,4,31,0.0,5.499999999999999,Anogenital sniffing
11,4,32,0.0,5.833333333333333,Anogenital sniffing
11,4,33,0.0,6.166666666666667,Anogenital sniffing
11,4,34,0.0,6.499999999999999,Anogenital sniffing
11,4,35,0.0,6.833333333333333,Anogenital sniffing
11,4,36,0.0,7.166666666666667,Anogenital sniffing
11,4,37,0.0,7.499999999999999,Anogenital sniffing
11,4,38,0.0,7.833333333333333,Anogenital sniffing
11,4,39,0.0,8.166666666666666,Anogenital sniffing
11,4,40,0.0,8.499999999999998,Anogenital sniffing
11,4,41,0.0,8.833333333333332,Anogenital sniffing
11,4,42,0.0,9.166666666666666,Anogenital sniffing
11,4,43,0.0,9.499999999999998,Anogenital sniffing
11,4,44,0.0,9.833333333333332,Anogenital sniffing
11,5,0,0.0,-4.833333333333333,Other interaction
11,5,1,0.0,-4.5,Other interaction
11,5,2,0.0,-4.166666666666666,Other interaction
11,5,3,0.0,-3.8333333333333335,Other interaction
11,5,4,0.0,-3.5000000000000004,Other interaction
11,5,5,0.0,-3.166666666666667,Other interaction
11,5,6,0.0,-2.8333333333333335,Other interaction
11,5,7,0.0,-2.5000000000000004,Other interaction
11,5,8,0.0,-2.166666666666667,Other interaction
11,5,9,0.0,-1.8333333333333333,Other interaction
11,5,10,0.0,-1.5000000000000002,Other interaction
11,5,11,0.0,-1.1666666666666667,Other interaction
11,5,12,0.0,-0.8333333333333334,Other interaction
11,5,13,0.0,-0.5000000000000003,Other interaction
11,5,14,0.0,-0.16666666666666727,Other interaction
11,5,15,0.0,0.16666666666666666,Other interaction
11,5,16,0.0,0.49999999999999967,Other interaction
11,5,17,0.0,0.8333333333333327,Other interaction
11,5,18,0.0,1.1666666666666667,Other interaction
11,5,19,0.0,1.4999999999999998,Other interaction
11,5,20,0.0,1.8333333333333328,Other interaction
11,5,21,0.0,2.1666666666666665,Other interaction
11,5,22,0.0,2.4999999999999996,Other interaction
11,5,23,0.0,2.8333333333333326,Other interaction
11,5,24,0.0,3.1666666666666665,Other interaction
11,5,25,0.0,3.4999999999999987,Other interaction
11,5,26,0.0,3.8333333333333326,Other interaction
11,5,27,0.0,4.166666666666667,Other interaction
11,5,28,0.0,4.499999999999999,Other interaction
11,5,29,0.0,4.833333333333333,Other interaction
11,5,30,0.0,5.166666666666667,Other interaction
11,5,31,0.0,5.499999999999999,Other interaction
11,5,32,0.0,5.833333333333333,Other interaction
11,5,33,0.0,6.166666666666667,Other interaction
11,5,34,0.0,6.499999999999999,Other interaction
11,5,35,0.0,6.833333333333333,Other interaction
11,5,36,0.0,7.166666666666667,Other interaction
11,5,37,0.0,7.499999999999999,Other interaction
11,5,38,0.0,7.833333333333333,Other interaction
11,5,39,0.0,8.166666666666666,Other interaction
11,5,40,0.0,8.499999999999998,Other interaction
11,5,41,0.0,8.833333333333332,Other interaction
11,5,42,0.0,9.166666666666666,Other interaction
11,5,43,0.0,9.499999999999998,Other interaction
11,5,44,0.0,9.833333333333332,Other interaction
12,0,0,0.0,-4.833333333333333,Passing
12,0,1,0.0,-4.5,Passing
12,0,2,0.0,-4.166666666666666,Passing
12,0,3,0.0,-3.8333333333333335,Passing
12,0,4,0.0,-3.5000000000000004,Passing
12,0,5,0.0,-3.166666666666667,Passing
12,0,6,0.0,-2.8333333333333335,Passing
12,0,7,0.0,-2.5000000000000004,Passing
12,0,8,0.0,-2.166666666666667,Passing
12,0,9,0.0,-1.8333333333333333,Passing
12,0,10,0.0,-1.5000000000000002,Passing
12,0,11,0.0,-1.1666666666666667,Passing
12,0,12,0.0,-0.8333333333333334,Passing
12,0,13,0.0,-0.5000000000000003,Passing
12,0,14,0.0,-0.16666666666666727,Passing
12,0,15,0.0,0.16666666666666666,Passing
12,0,16,0.0,0.49999999999999967,Passing
12,0,17,0.0,0.8333333333333327,Passing
12,0,18,0.0,1.1666666666666667,Passing
12,0,19,0.0,1.4999999999999998,Passing
12,0,20,0.0,1.8333333333333328,Passing
12,0,21,0.0,2.1666666666666665,Passing
12,0,22,0.0,2.4999999999999996,Passing
12,0,23,0.0,2.8333333333333326,Passing
12,0,24,0.0,3.1666666666666665,Passing
12,0,25,0.0,3.4999999999999987,Passing
12,0,26,0.0,3.8333333333333326,Passing
12,0,27,0.0,4.166666666666667,Passing
12,0,28,0.0,4.499999999999999,Passing
12,0,29,0.0,4.833333333333333,Passing
12,0,30,0.0,5.166666666666667,Passing
12,0,31,0.0,5.499999999999999,Passing
12,0,32,0.0,5.833333333333333,Passing
12,0,33,0.0,6.166666666666667,Passing
12,0,34,0.0,6.499999999999999,Passing
12,0,35,0.0,6.833333333333333,Passing
12,0,36,0.0,7.166666666666667,Passing
12,0,37,0.0,7.499999999999999,Passing
12,0,38,0.0,7.833333333333333,Passing
12,0,39,0.0,8.166666666666666,Passing
12,0,40,0.0,8.499999999999998,Passing
12,0,41,0.0,8.833333333333332,Passing
12,0,42,0.0,9.166666666666666,Passing
12,0,43,0.0,9.499999999999998,Passing
12,0,44,0.0,9.833333333333332,Passing
12,1,0,0.0,-4.833333333333333,Snout-to-snout contact
12,1,1,0.0,-4.5,Snout-to-snout contact
12,1,2,0.0,-4.166666666666666,Snout-to-snout contact
12,1,3,0.0,-3.8333333333333335,Snout-to-snout contact
12,1,4,0.0,-3.5000000000000004,Snout-to-snout contact
12,1,5,0.0,-3.166666666666667,Snout-to-snout contact
12,1,6,0.0,-2.8333333333333335,Snout-to-snout contact
12,1,7,0.0,-2.5000000000000004,Snout-to-snout contact
12,1,8,0.0,-2.166666666666667,Snout-to-snout contact
12,1,9,0.0,-1.8333333333333333,Snout-to-snout contact
12,1,10,0.0,-1.5000000000000002,Snout-to-snout contact
12,1,11,0.0,-1.1666666666666667,Snout-to-snout contact
12,1,12,0.0,-0.8333333333333334,Snout-to-snout contact
12,1,13,0.0,-0.5000000000000003,Snout-to-snout contact
12,1,14,0.0,-0.16666666666666727,Snout-to-snout contact
12,1,15,0.0,0.16666666666666666,Snout-to-snout contact
12,1,16,0.0,0.49999999999999967,Snout-to-snout contact
12,1,17,0.0,0.8333333333333327,Snout-to-snout contact
12,1,18,0.0,1.1666666666666667,Snout-to-snout contact
12,1,19,0.0,1.4999999999999998,Snout-to-snout contact
12,1,20,0.0,1.8333333333333328,Snout-to-snout contact
12,1,21,0.0,2.1666666666666665,Snout-to-snout contact
12,1,22,0.0,2.4999999999999996,Snout-to-snout contact
12,1,23,0.0,2.8333333333333326,Snout-to-snout contact
12,1,24,0.0,3.1666666666666665,Snout-to-snout contact
12,1,25,0.0,3.4999999999999987,Snout-to-snout contact
12,1,26,0.0,3.8333333333333326,Snout-to-snout contact
12,1,27,0.0,4.166666666666667,Snout-to-snout contact
12,1,28,0.0,4.499999999999999,Snout-to-snout contact
12,1,29,0.0,4.833333333333333,Snout-to-snout contact
12,1,30,0.0,5.166666666666667,Snout-to-snout contact
12,1,31,0.0,5.499999999999999,Snout-to-snout contact
12,1,32,0.0,5.833333333333333,Snout-to-snout contact
12,1,33,0.0,6.166666666666667,Snout-to-snout contact
12,1,34,0.0,6.499999999999999,Snout-to-snout contact
12,1,35,0.0,6.833333333333333,Snout-to-snout contact
12,1,36,0.0,7.166666666666667,Snout-to-snout contact
12,1,37,0.0,7.499999999999999,Snout-to-snout contact
12,1,38,0.0,7.833333333333333,Snout-to-snout contact
12,1,39,0.0,8.166666666666666,Snout-to-snout contact
12,1,40,0.0,8.499999999999998,Snout-to-snout contact
12,1,41,0.0,8.833333333333332,Snout-to-snout contact
12,1,42,0.0,9.166666666666666,Snout-to-snout contact
12,1,43,0.0,9.499999999999998,Snout-to-snout contact
12,1,44,0.0,9.833333333333332,Snout-to-snout contact
12,2,0,0.0,-4.833333333333333,Body-to-body contact
12,2,1,0.0,-4.5,Body-to-body contact
12,2,2,0.0,-4.166666666666666,Body-to-body contact
12,2,3,0.0,-3.8333333333333335,Body-to-body contact
12,2,4,0.0,-3.5000000000000004,Body-to-body contact
12,2,5,0.0,-3.166666666666667,Body-to-body contact
12,2,6,0.0,-2.8333333333333335,Body-to-body contact
12,2,7,0.0,-2.5000000000000004,Body-to-body contact
12,2,8,0.0,-2.166666666666667,Body-to-body contact
12,2,9,0.0,-1.8333333333333333,Body-to-body contact
12,2,10,0.0,-1.5000000000000002,Body-to-body contact
12,2,11,0.0,-1.1666666666666667,Body-to-body contact
12,2,12,0.0,-0.8333333333333334,Body-to-body contact
12,2,13,0.0,-0.5000000000000003,Body-to-body contact
12,2,14,0.0,-0.16666666666666727,Body-to-body contact
12,2,15,0.0,0.16666666666666666,Body-to-body contact
12,2,16,0.0,0.49999999999999967,Body-to-body contact
12,2,17,0.0,0.8333333333333327,Body-to-body contact
12,2,18,0.0,1.1666666666666667,Body-to-body contact
12,2,19,0.0,1.4999999999999998,Body-to-body contact
12,2,20,0.0,1.8333333333333328,Body-to-body contact
12,2,21,0.0,2.1666666666666665,Body-to-body contact
12,2,22,0.0,2.4999999999999996,Body-to-body contact
12,2,23,0.0,2.8333333333333326,Body-to-body contact
12,2,24,0.0,3.1666666666666665,Body-to-body contact
12,2,25,0.0,3.4999999999999987,Body-to-body contact
12,2,26,0.0,3.8333333333333326,Body-to-body contact
12,2,27,0.0,4.166666666666667,Body-to-body contact
12,2,28,0.0,4.499999999999999,Body-to-body contact
12,2,29,0.0,4.833333333333333,Body-to-body contact
12,2,30,0.0,5.166666666666667,Body-to-body contact
12,2,31,0.0,5.499999999999999,Body-to-body contact
12,2,32,0.0,5.833333333333333,Body-to-body contact
12,2,33,0.0,6.166666666666667,Body-to-body contact
12,2,34,0.0,6.499999999999999,Body-to-body contact
12,2,35,0.0,6.833333333333333,Body-to-body contact
12,2,36,0.0,7.166666666666667,Body-to-body contact
12,2,37,0.0,7.499999999999999,Body-to-body contact
12,2,38,0.0,7.833333333333333,Body-to-body contact
12,2,39,0.0,8.166666666666666,Body-to-body contact
12,2,40,0.0,8.499999999999998,Body-to-body contact
12,2,41,0.0,8.833333333333332,Body-to-body contact
12,2,42,0.0,9.166666666666666,Body-to-body contact
12,2,43,0.0,9.499999999999998,Body-to-body contact
12,2,44,0.0,9.833333333333332,Body-to-body contact
12,3,0,0.0,-4.833333333333333,Snout-to-body contact
12,3,1,0.0,-4.5,Snout-to-body contact
12,3,2,0.0,-4.166666666666666,Snout-to-body contact
12,3,3,0.0,-3.8333333333333335,Snout-to-body contact
12,3,4,0.0,-3.5000000000000004,Snout-to-body contact
12,3,5,0.0,-3.166666666666667,Snout-to-body contact
12,3,6,0.0,-2.8333333333333335,Snout-to-body contact
12,3,7,0.0,-2.5000000000000004,Snout-to-body contact
12,3,8,0.0,-2.166666666666667,Snout-to-body contact
12,3,9,0.0,-1.8333333333333333,Snout-to-body contact
12,3,10,0.0,-1.5000000000000002,Snout-to-body contact
12,3,11,0.0,-1.1666666666666667,Snout-to-body contact
12,3,12,0.0,-0.8333333333333334,Snout-to-body contact
12,3,13,0.0,-0.5000000000000003,Snout-to-body contact
12,3,14,0.0,-0.16666666666666727,Snout-to-body contact
12,3,15,0.0,0.16666666666666666,Snout-to-body contact
12,3,16,0.0,0.49999999999999967,Snout-to-body contact
12,3,17,0.0,0.8333333333333327,Snout-to-body contact
12,3,18,0.0,1.1666666666666667,Snout-to-body contact
12,3,19,0.0,1.4999999999999998,Snout-to-body contact
12,3,20,0.0,1.8333333333333328,Snout-to-body contact
12,3,21,0.0,2.1666666666666665,Snout-to-body contact
12,3,22,0.0,2.4999999999999996,Snout-to-body contact
12,3,23,0.0,2.8333333333333326,Snout-to-body contact
12,3,24,0.0,3.1666666666666665,Snout-to-body contact
12,3,25,0.0,3.4999999999999987,Snout-to-body contact
12,3,26,0.0,3.8333333333333326,Snout-to-body contact
12,3,27,0.0,4.166666666666667,Snout-to-body contact
12,3,28,0.0,4.499999999999999,Snout-to-body contact
12,3,29,0.0,4.833333333333333,Snout-to-body contact
12,3,30,0.0,5.166666666666667,Snout-to-body contact
12,3,31,0.0,5.499999999999999,Snout-to-body contact
12,3,32,0.0,5.833333333333333,Snout-to-body contact
12,3,33,0.0,6.166666666666667,Snout-to-body contact
12,3,34,0.0,6.499999999999999,Snout-to-body contact
12,3,35,0.0,6.833333333333333,Snout-to-body contact
12,3,36,0.0,7.166666666666667,Snout-to-body contact
12,3,37,0.0,7.499999999999999,Snout-to-body contact
12,3,38,0.0,7.833333333333333,Snout-to-body contact
12,3,39,0.0,8.166666666666666,Snout-to-body contact
12,3,40,0.0,8.499999999999998,Snout-to-body contact
12,3,41,0.0,8.833333333333332,Snout-to-body contact
12,3,42,0.0,9.166666666666666,Snout-to-body contact
12,3,43,0.0,9.499999999999998,Snout-to-body contact
12,3,44,0.0,9.833333333333332,Snout-to-body contact
12,4,0,0.0,-4.833333333333333,Anogenital sniffing
12,4,1,0.0,-4.5,Anogenital sniffing
12,4,2,0.0,-4.166666666666666,Anogenital sniffing
12,4,3,0.0,-3.8333333333333335,Anogenital sniffing
12,4,4,0.0,-3.5000000000000004,Anogenital sniffing
12,4,5,0.0,-3.166666666666667,Anogenital sniffing
12,4,6,0.0,-2.8333333333333335,Anogenital sniffing
12,4,7,0.0,-2.5000000000000004,Anogenital sniffing
12,4,8,0.0,-2.166666666666667,Anogenital sniffing
12,4,9,0.0,-1.8333333333333333,Anogenital sniffing
12,4,10,0.0,-1.5000000000000002,Anogenital sniffing
12,4,11,0.0,-1.1666666666666667,Anogenital sniffing
12,4,12,0.0,-0.8333333333333334,Anogenital sniffing
12,4,13,0.0,-0.5000000000000003,Anogenital sniffing
12,4,14,0.0,-0.16666666666666727,Anogenital sniffing
12,4,15,0.0,0.16666666666666666,Anogenital sniffing
12,4,16,0.0,0.49999999999999967,Anogenital sniffing
12,4,17,0.0,0.8333333333333327,Anogenital sniffing
12,4,18,0.0,1.1666666666666667,Anogenital sniffing
12,4,19,0.0,1.4999999999999998,Anogenital sniffing
12,4,20,0.0,1.8333333333333328,Anogenital sniffing
12,4,21,0.0,2.1666666666666665,Anogenital sniffing
12,4,22,0.0,2.4999999999999996,Anogenital sniffing
12,4,23,0.0,2.8333333333333326,Anogenital sniffing
12,4,24,0.0,3.1666666666666665,Anogenital sniffing
12,4,25,0.0,3.4999999999999987,Anogenital sniffing
12,4,26,0.0,3.8333333333333326,Anogenital sniffing
12,4,27,0.0,4.166666666666667,Anogenital sniffing
12,4,28,0.0,4.499999999999999,Anogenital sniffing
12,4,29,0.0,4.833333333333333,Anogenital sniffing
12,4,30,0.0,5.166666666666667,Anogenital sniffing
12,4,31,0.0,5.499999999999999,Anogenital sniffing
12,4,32,0.0,5.833333333333333,Anogenital sniffing
12,4,33,0.0,6.166666666666667,Anogenital sniffing
12,4,34,0.0,6.499999999999999,Anogenital sniffing
12,4,35,0.0,6.833333333333333,Anogenital sniffing
12,4,36,0.0,7.166666666666667,Anogenital sniffing
12,4,37,0.0,7.499999999999999,Anogenital sniffing
12,4,38,0.0,7.833333333333333,Anogenital sniffing
12,4,39,0.0,8.166666666666666,Anogenital sniffing
12,4,40,0.0,8.499999999999998,Anogenital sniffing
12,4,41,0.0,8.833333333333332,Anogenital sniffing
12,4,42,0.0,9.166666666666666,Anogenital sniffing
12,4,43,0.0,9.499999999999998,Anogenital sniffing
12,4,44,0.0,9.833333333333332,Anogenital sniffing
12,5,0,0.0,-4.833333333333333,Other interaction
12,5,1,0.0,-4.5,Other interaction
12,5,2,0.0,-4.166666666666666,Other interaction
12,5,3,0.0,-3.8333333333333335,Other interaction
12,5,4,0.0,-3.5000000000000004,Other interaction
