data,condition,animal
0.24463799999993796,300ms,1530
0.4137829999999383,300ms,1530
0.049810999999934324,300ms,1530
0.22387999999993013,300ms,1530
0.025318999999917935,300ms,1530
0.44676399999991645,300ms,1530
0.2922419999999022,300ms,1530
0.33239999999990033,300ms,1530
0.24461399999989197,300ms,1530
0.2608859999998927,300ms,1530
0.2723809999998963,300ms,1530
0.3937529999999043,300ms,1530
0.4158449999999192,300ms,1530
0.4646609999999356,300ms,1530
0.23639399999996158,300ms,1530
0.16383699999997248,300ms,1530
0.23459899999997447,300ms,1530
0.277741000000006,300ms,1530
0.27878300000001843,300ms,1530
0.2683320000000293,300ms,1530
0.2617600000000522,300ms,1530
0.3765610000000805,300ms,1530
0.3135590000000974,300ms,1530
0.3146010000001098,300ms,1530
0.2869800000001277,300ms,1530
0.4437340000001484,300ms,1530
0.31862700000014854,300ms,1530
0.4084990000001625,300ms,1530
0.3025010000001771,300ms,1530
0.4086440000001943,300ms,1530
0.420139000000205,300ms,1530
0.38206600000022206,300ms,1530
0.3047320000002429,300ms,1530
0.42804500000025314,300ms,1530
0.3669830000002605,300ms,1530
0.2657620000002794,300ms,1530
0.39191200000028914,300ms,1530
0.4120640000002993,300ms,1530
0.22485200000031114,300ms,1530
0.2717280000003228,300ms,1530
0.4745820000005665,300ms,1530
0.3830620000005922,300ms,1530
0.4224690000006319,300ms,1530
0.4585780000007844,300ms,1530
0.4099080000007973,300ms,1530
0.36795500000081915,300ms,1530
0.26195700000081956,300ms,1530
0.32988200000085044,300ms,1530
0.16371900000086725,300ms,1530
0.4093020000008778,300ms,1530
0.21253500000088366,300ms,1530
0.03010000000088553,300ms,1530
0.26135100000090006,300ms,1530
0.22029500000090252,300ms,1530
0.38107500000094774,300ms,1530
0.29896300000095266,300ms,1530
0.36121400000098447,300ms,1530
0.28388000000100533,300ms,1530
0.5724580000010064,300ms,1530
0.3021590000000174,600ms,1530
0.740773000000047,600ms,1530
0.7353660000002833,600ms,1530
0.3322790000003124,600ms,1530
0.6517520000003856,600ms,1530
0.31166600000040035,600ms,1530
0.6021840000004204,600ms,1530
0.3671990000004257,600ms,1530
0.3328610000004346,600ms,1530
0.26418400000045494,600ms,1530
0.42093800000046144,600ms,1530
0.2719440000004738,600ms,1530
0.2376060000004827,600ms,1530
0.14594000000050755,600ms,1530
0.3409120000005146,600ms,1530
0.46900200000052905,600ms,1530
0.23401700000053438,600ms,1530
0.12324200000054475,600ms,1530
0.7828010000006032,600ms,1530
0.6338070000006155,600ms,1530
0.666351000000617,600ms,1530
0.18711800000068024,600ms,1530
0.7281410000007327,600ms,1530
0.48956800000075873,600ms,1530
0.41701100000079805,600ms,1530
0.46507500000086566,600ms,1530
0.5110540000008541,600ms,1530
0.623914000000866,600ms,1530
0.5131390000008764,600ms,1530
0.2590450000009241,600ms,1530
0.5591180000009217,600ms,1530
0.5343340000009107,600ms,1530
0.90216300000111,600ms,1530
0.7761590000011438,600ms,1530
0.525944000001175,600ms,1530
0.57759800000116,600ms,1530
0.47307900000129166,600ms,1530
0.47695900000127267,600ms,1530
0.480840000001308,600ms,1530
0.8039020000013579,600ms,1530
0.9893190000013306,600ms,1530
0.6952120000013906,600ms,1530
0.7277560000013636,600ms,1530
0.7528310000014358,600ms,1530
0.6363810000014496,600ms,1530
0.45334100000155786,600ms,1530
0.6139740000015763,600ms,1530
0.6408440000016071,600ms,1530
0.5703730000016094,600ms,1530
1.1857470000016406,600ms,1530
1.0514429999999493,900ms,1530
0.6485009999998965,900ms,1530
0.28169199999990724,900ms,1530
0.9945529999998826,900ms,1530
0.44620599999984734,900ms,1530
1.1972849999998516,900ms,1530
0.3615249999996877,900ms,1530
0.3540559999996731,900ms,1530
0.35032099999966704,900ms,1530
0.707772999999122,900ms,1530
0.9861669999997957,900ms,1530
1.7848500000002332,900ms,1530
0.2396979999998976,300ms,2255
0.26684499999989697,300ms,2255
0.4151049999998975,300ms,2255
0.3161499999998938,300ms,2255
0.10547899999993149,300ms,2255
0.3018860000000103,300ms,2255
0.3755540000000508,300ms,2255
0.35525500000011334,300ms,2255
0.22799500000016337,300ms,2255
0.3595530000002469,300ms,2255
0.2654750000003645,300ms,2255
0.29204200000039293,300ms,2255
0.34216000000043323,300ms,2255
0.4391440000004536,300ms,2255
0.1570100000004544,300ms,2255
0.17058300000046245,300ms,2255
0.19912200000047164,300ms,2255
0.2126950000004797,300ms,2255
0.3809090000004858,300ms,2255
0.09877500000048656,300ms,2255
0.3767330000004847,300ms,2255
0.4501680000005024,300ms,2255
0.3376390000005074,300ms,2255
0.13531900000052133,300ms,2255
0.36200200000052973,300ms,2255
0.22453100000052473,300ms,2255
0.1533020000005365,300ms,2255
0.24936200000064446,300ms,2255
0.13683300000064946,300ms,2255
0.45551200000068093,300ms,2255
0.3687380000006897,300ms,2255
0.29298800000077563,300ms,2255
0.40354600000080154,300ms,2255
0.3359130000008008,300ms,2255
0.30900000000085015,300ms,2255
0.22640200000085997,300ms,2255
0.3349880000008909,300ms,2255
0.10680200000098239,300ms,2255
0.5701440000010223,300ms,2255
0.19953599999999483,600ms,2255
0.2665900000000079,600ms,2255
0.15406100000001288,600ms,2255
0.1113700000000506,600ms,2255
0.18840100000005577,600ms,2255
0.3252930000000731,600ms,2255
0.16728900000009617,600ms,2255
0.2742500000001087,600ms,2255
0.3213510000001065,600ms,2255
0.38562100000012833,600ms,2255
0.41717700000018,600ms,2255
0.1949040000001787,600ms,2255
0.13225900000020374,600ms,2255
0.3422390000002622,600ms,2255
0.5533780000003219,600ms,2255
0.17866900000032615,600ms,2255
0.23574600000029022,600ms,2255
0.3227530000003185,600ms,2255
0.21022500000032096,600ms,2255
0.3371390000003771,600ms,2255
0.21325300000063407,600ms,2255
0.3872680000006312,600ms,2255
0.21928800000068804,600ms,2255
0.1538600000006909,600ms,2255
0.18541600000071412,600ms,2255
0.19980200000077275,600ms,2255
0.3865770000007842,600ms,2255
0.29121900000080814,600ms,2255
0.6847230000008153,600ms,2255
0.3327520000008235,600ms,2255
0.4745200000009504,600ms,2255
0.70561200000094,600ms,2255
0.503292000000954,600ms,2255
0.4506250000009686,600ms,2255
0.5241810000011355,600ms,2255
0.710956000001147,600ms,2255
0.5357830000011745,600ms,2255
0.642744000001187,600ms,2255
0.6942540000011945,600ms,2255
0.410962000001291,600ms,2255
0.6775520000012989,600ms,2255
0.6348610000013082,600ms,2255
0.49240200000127743,600ms,2255
0.49959500000130674,600ms,2255
0.21561200000149938,600ms,2255
0.41167400000165344,600ms,2255
0.15947000000164735,600ms,2255
0.046941000001652355,600ms,2255
0.163879000001657,600ms,2255
1.151583000001665,600ms,2255
0.2767999999999802,900ms,2255
0.3025549999999839,900ms,2255
0.2642739999999435,900ms,2255
0.38724699999988843,900ms,2255
0.6016359999998144,900ms,2255
0.44780899999983603,900ms,2255
0.4693879999998103,900ms,2255
0.4311059999997724,900ms,2255
0.267301999999745,900ms,2255
0.492592999999772,900ms,2255
0.15918299999975716,900ms,2255
1.1867929999997386,900ms,2255
1.0645219999997266,900ms,2255
0.5914359999997032,900ms,2255
0.47751599999969585,900ms,2255
0.5515610000001061,900ms,2255
0.5091040000002067,900ms,2255
0.3253460000003088,900ms,2255
0.1715180000003329,900ms,2255
0.37685600000042996,900ms,2255
0.3518020000007027,900ms,2255
0.5671160000007376,900ms,2255
0.5687420000008387,900ms,2255
0.4049370000008139,900ms,2255
0.3490290000013374,900ms,2255
0.4246680000013612,900ms,2255
1.7815130000013824,900ms,2255
0.3359350000000001,300ms,2800
0.13683000000000156,300ms,2800
0.3670660000000012,300ms,2800
0.17680000000000273,300ms,2800
0.28250100000000167,300ms,2800
0.2759610000000041,300ms,2800
0.30632100000000584,300ms,2800
0.16256500000000607,300ms,2800
0.40586700000000064,300ms,2800
0.4327699999999979,300ms,2800
0.2936269999999972,300ms,2800
0.3989419999999946,300ms,2800
0.43929699999998917,300ms,2800
0.254029999999986,300ms,2800
0.4239179999999827,300ms,2800
0.3032239999999824,300ms,2800
0.3900899999999794,300ms,2800
0.19943899999997328,300ms,2800
0.47771299999995875,300ms,2800
0.4115969999999578,300ms,2800
0.2573830000000754,300ms,2800
0.27967400000008524,300ms,2800
0.45791400000064186,300ms,2800
0.18923700000067356,300ms,2800
0.35758400000071333,300ms,2800
0.3091470000007348,300ms,2800
0.4451940000008392,300ms,2800
0.42519000000092433,300ms,2800
0.5766160000010245,300ms,2800
0.7586460000005104,600ms,2800
0.840899000000519,600ms,2800
0.8278200000005995,600ms,2800
0.7432540000006043,600ms,2800
0.33578100000079303,600ms,2800
0.6847830000008344,600ms,2800
0.5118110000008755,600ms,2800
0.5194940000008614,600ms,2800
0.5163720000011267,600ms,2800
0.7907790000012938,600ms,2800
0.8576270000014574,600ms,2800
0.6192840000016417,600ms,2800
1.1766160000016725,600ms,2800
0.36164000000061947,300ms,2805
0.4223700000006829,300ms,2805
0.4221470000007628,300ms,2805
0.27163800000093374,300ms,2805
0.5667530000010004,300ms,2805
0.29999200000000315,600ms,2805
0.30464500000002204,600ms,2805
0.3889830000000245,600ms,2805
0.41700500000007423,600ms,2805
0.3606880000000956,600ms,2805
0.44033900000010817,600ms,2805
0.6554440000002728,600ms,2805
0.6225640000002954,600ms,2805
0.46312500000033197,600ms,2805
0.3645870000003413,600ms,2805
0.5098610000003703,600ms,2805
0.8377370000004305,600ms,2805
0.2986210000004803,600ms,2805
0.5422270000005085,600ms,2805
0.5702490000005582,600ms,2805
0.7389600000005601,600ms,2805
0.8419100000006097,600ms,2805
0.3215440000006424,600ms,2805
0.518277000000694,600ms,2805
0.6024090000007618,600ms,2805
0.765919000000963,600ms,2805
0.5219700000010334,600ms,2805
0.573086000001183,600ms,2805
0.5584410000013804,600ms,2805
0.43653600000135384,600ms,2805
0.31463000000138663,600ms,2805
0.41771800000140047,600ms,2805
0.8020470000013802,600ms,2805
0.3660540000014407,600ms,2805
0.6894480000014482,600ms,2805
0.4503580000014722,600ms,2805
0.46903900000148724,600ms,2805
0.7830240000014896,600ms,2805
0.6048010000015438,600ms,2805
0.5952890000015714,600ms,2805
0.4029020000016317,600ms,2805
0.3746410000017022,600ms,2805
1.1901740000017185,600ms,2805
0.6562309999999911,900ms,2805
0.6701909999999884,900ms,2805
0.6698309999998742,900ms,2805
0.8338369999998463,900ms,2805
0.3368219999998132,900ms,2805
0.4773409999997966,900ms,2805
0.6552549999997836,900ms,2805
0.5426549999997405,900ms,2805
0.5472909999997455,900ms,2805
0.9497879999996144,900ms,2805
0.630995999999584,900ms,2805
0.6355289999995648,900ms,2805
0.8417219999995496,900ms,2805
0.640113999999528,900ms,2805
0.658657999999491,900ms,2805
0.7053769999994302,900ms,2805
0.320550999999341,900ms,2805
0.5817579999994678,900ms,2805
1.5379809999994905,900ms,2805
0.4551479999995536,900ms,2805
0.4504089999995813,900ms,2805
0.2769249999995509,900ms,2805
0.5297859999998309,900ms,2805
0.8809790000001385,900ms,2805
0.4918760000001612,900ms,2805
0.3980770000002849,900ms,2805
0.46364900000025955,900ms,2805
1.7854860000003328,900ms,2805
0.340093,300ms,3342
0.27218499999999946,300ms,3342
0.2798050000000005,300ms,3342
0.33203900000000086,300ms,3342
0.39825000000000177,300ms,3342
0.37791700000000183,300ms,3342
0.22982300000000322,300ms,3342
0.24478600000000306,300ms,3342
0.2923610000000032,300ms,3342
0.47970100000000393,300ms,3342
0.23475800000000469,300ms,3342
0.1994620000000058,300ms,3342
0.424072000000006,300ms,3342
0.4074110000000051,300ms,3342
0.3321600000000018,300ms,3342
0.4729120000000009,300ms,3342
0.451591999999998,300ms,3342
0.38368399999999525,300ms,3342
0.3111169999999923,300ms,3342
0.1463609999999882,300ms,3342
0.21087499999998371,300ms,3342
0.13096499999997846,300ms,3342
0.2158099999999763,300ms,3342
0.40780899999997544,300ms,3342
0.42375999999997305,300ms,3342
0.3139219999999696,300ms,3342
0.2506729999999635,300ms,3342
0.2806009999999617,300ms,3342
0.26958599999996125,300ms,3342
0.18304199999995774,300ms,3342
0.4123109999999528,300ms,3342
0.2884979999999544,300ms,3342
0.1413899999999515,300ms,3342
0.26279599999994474,300ms,3342
0.4045349999999388,300ms,3342
0.35526199999993224,300ms,3342
0.33958799999992806,300ms,3342
0.18979599999992303,300ms,3342
0.30512299999990944,300ms,3342
0.2941079999999019,300ms,3342
0.2811189999999044,300ms,3342
0.4078939999998994,300ms,3342
0.28238299999989636,300ms,3342
0.23776899999991485,300ms,3342
0.19414199999992832,300ms,3342
0.3751259999999519,300ms,3342
0.29789999999995587,300ms,3342
0.39403799999998057,300ms,3342
0.24692999999999188,300ms,3342
0.28136000000007755,300ms,3342
0.3335940000000903,300ms,3342
0.13523900000009803,300ms,3342
0.38314400000010096,300ms,3342
0.4552770000001516,300ms,3342
0.24393300000015472,300ms,3342
0.36364200000021185,300ms,3342
0.3599700000002173,300ms,3342
0.2874040000002225,300ms,3342
0.4183690000004674,300ms,3342
0.3898260000005962,300ms,3342
0.40676400000060653,300ms,3342
0.27462000000062403,300ms,3342
0.45220900000069264,300ms,3342
0.3578890000007675,300ms,3342
0.3535070000008034,300ms,3342
0.41138700000081485,300ms,3342
0.4096900000008077,300ms,3342
0.4126510000008352,300ms,3342
0.5041300000008562,300ms,3342
0.33499200000090923,300ms,3342
0.33428200000091124,300ms,3342
0.22811700000093538,300ms,3342
0.35248400000097035,300ms,3342
0.3301770000009867,300ms,3342
0.14876000000100476,300ms,3342
0.2801940000010177,300ms,3342
0.564382000001018,300ms,3342
0.42861100000001784,600ms,3342
0.7106680000000836,600ms,3342
0.6839790000001074,600ms,3342
0.5979900000001805,600ms,3342
